titels,prices,size,url,main_category,sub_category,sub_sub_category,color,image_color,description,thumbnail,color_gallery_images,marka,all_category,seller_name,seller_logo,seller_rataings,seller_followers,seller_rewards,unit,min_purchase_qty,barcode,refundable,video_url,discount_date_from,discount_date_to,discount_percentage,stock,unique_sku,meta_description,meta_title,status
"['Cömert Ayakkabı Eppie Kadın Topuklu Ayakkabı Bej Saten 433 ', 'Cömert Ayakkabı Eppie Kadın Topuklu Ayakkabı Siyah Saten 433 ']","['365.92', '365.92']","[['36', '37', '38', '39', '40'], ['40']]",https://www.trendyol.com/comert-ayakkabi/eppie-kadin-topuklu-ayakkabi-bej-saten-p-94644055,Women,Shoes,Heels,"['Bej Saten', 'Siyah Saten']","['image5939.webp', 'image5940.webp']","Cömert Ayakkabı Eppie Kadın Topuklu Ayakkabı Bej Saten<br>Eppie Kadın Topuklu Ayakkabı Bej Saten<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten fazla stok sunulmuştur.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image5941.webp', 'image5942.webp']","[['image5943.webp', 'image5944.webp', 'image5945.webp', 'image5946.webp', 'image5947.webp', 'image5948.webp'], ['image5949.webp', 'image5950.webp', 'image5951.webp', 'image5952.webp', 'image5953.webp', 'image5954.webp', 'image5955.webp']]",Cömert Ayakkabı,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",Cömert Ayakkabı,https://cdn.dsmcdn.com/seller-store/uploads/116899/4dd68a13-bee5-416c-80b3-6f0239d0cd8e.jpeg,8.2,4.7B Takipçi,[],Piece,1,,0,,,,0,100,,,,1
"['USLUFATİH Hakiki Deri Kadın Yazlık İçi Yumuşak Taban Kare Topuk Çapraz Bantlı Ayakkabı hew-43 ', 'USLUFATİH Hakiki Deri Kadın Yazlık Içi Yumuşak Taban Kare Topuk Çapraz Bantlı Ayakkabı hew-43 ']","['489.90', '465.40']","[['37', '38', '39', '40'], ['36', '37', '38', '39']]",https://www.trendyol.com/uslufatih/hakiki-deri-kadin-yazlik-ici-yumusak-taban-kare-topuk-capraz-bantli-ayakkabi-p-283977794,Women,Shoes,Heels,"['taba', 'siyah']","['image5956.webp', 'image5957.webp']","USLUFATİH Hakiki Deri Kadın Yazlık İçi Yumuşak Taban Kare Topuk Çapraz Bantlı Ayakkabı<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bu ürün indirim kampanyasına dahil değildir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image5958.webp', 'image5959.webp']","[['image5960.webp', 'image5961.webp', 'image5962.webp', 'image5963.webp', 'image5964.webp', 'image5965.webp'], ['image5966.webp', 'image5967.webp', 'image5968.webp', 'image5969.webp', 'image5970.webp', 'image5971.webp']]",Uslu Ayakkabı,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",Uslu Ayakkabı,https://cdn.dsmcdn.com/seller-store/uploads/197228/generated-logo.jpeg,9.6,,[],Piece,1,,0,,,,0,100,,,,1
['Lanegro Hasır Topuklu Ayakkabı LA08005 '],['401.49'],[['40']],https://www.trendyol.com/lanegro/hasir-topuklu-ayakkabi-p-249735339,Women,Shoes,Heels,[],[],"Lanegro Hasır Topuklu Ayakkabı<br>Günlük kullanıma uygundur. Topuk boyu 5 cm'dir. Kendi ayak numaranızı tercih etmenizi öneriyoruz tam kalıptır.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Listelenen fiyat 30 Mayıs 2022 tarihine kadar geçerlidir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image5972.webp'],"[['image5973.webp', 'image5974.webp', 'image5975.webp', 'image5976.webp', 'image5977.webp']]",Lanegro,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",Lanegro,https://cdn.dsmcdn.com/seller-store/uploads/342562/a081196a-ce31-4322-a4e3-f4e28bd157f6.jpeg,9.7,,[],Piece,1,,0,,,,0,100,,,,1
['Mio Gusto Hakiki Deri Juliette Altın Abiye Ayakkabı 001238GO '],['508.80'],"[['35', '36', '37', '38', '39', '40']]",https://www.trendyol.com/mio-gusto/hakiki-deri-juliette-altin-abiye-ayakkabi-p-34579342,Women,Shoes,Heels,[],[],"Mio Gusto Hakiki Deri Juliette Altın Abiye Ayakkabı<br>Altın Rengi Kısa Topuklu Abiye Ayakkabı. Yandan Tokalıdır. Topuk Yüksekliği 6 cm. İç Astarı Ve Tabanı Hakiki Deri. El Yapımı. Üretim Yeri Türkiye.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image5978.webp'],"[['image5979.webp', 'image5980.webp', 'image5981.webp', 'image5982.webp', 'image5983.webp', 'image5984.webp', 'image5985.webp']]",Mio Gusto,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Abiye Ayakkabı', 'Mio Gusto Abiye Ayakkabı']",Mio Gusto Ayakkabı ve Konfeksiyon,https://cdn.dsmcdn.com/seller-store/uploads/111055/1b74f926-cbf9-4ce7-b8b2-b0e8614df7c6.webp,9.4,20.1B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/hizli-satici.svg'],Piece,1,,0,,,,0,100,,,,1
"['Limoya Bella Taba Süet Dolgu Tabanlı Hasır Bilekten Bağlamalı Sandalet 29LZ585 ', 'Limoya Bella Siyah Süet Dolgu Tabanlı Hasır Bilekten Bağlamalı Sandalet 29LZ585 ']","['371.41', '371.41']","[['38', '39', '40'], ['39']]",https://www.trendyol.com/limoya/bella-taba-suet-dolgu-tabanli-hasir-bilekten-baglamali-sandalet-p-41900215,Women,Shoes,Heels,"['Taba', 'Siyah']","['image5986.webp', 'image5987.webp']","Limoya Bella Taba Süet Dolgu Tabanlı Hasır Bilekten Bağlamalı Sandalet<br>Dış Materyal: Süetİç Materyal: DeriTopuk Yüksekliği: 10 CmPlatform Yüksekliği: 4 CmTaban Materyali: Diğer Materyal Ergonomik Kalıp<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten fazla stok sunulmuştur.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image5988.webp', 'image5989.webp']","[['image5990.webp', 'image5991.webp', 'image5992.webp', 'image5993.webp', 'image5994.webp', 'image5995.webp'], ['image5996.webp', 'image5997.webp', 'image5998.webp', 'image5999.webp', 'image6000.webp', 'image6001.webp']]",Limoya,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Dolgu Topuklu Ayakkabı', 'Limoya Dolgu Topuklu Ayakkabı']",JİLBERTO,https://cdn.dsmcdn.com/seller-store/uploads/109378/8890e5ba-f352-4c81-bb2f-bb42a21a71bd.jpeg,8.1,17.3B Takipçi,[],Piece,1,,0,,,,0,100,,,,1
"['Tripy Kadın Saten Platform Topuklu Ayakkabı TRPY300026 ', 'Tripy Kadın Saten Platform Topuklu Ayakkabı TRPY300026 ', 'Tripy Kadın Saten Platform Topuklu Ayakkabı TRPY300026 ']","['389.15', '389.15', '389.15']","[['40'], ['36', '37', '38', '39', '40'], ['37', '38', '39', '40']]",https://www.trendyol.com/tripy/kadin-saten-platform-topuklu-ayakkabi-p-261664108,Women,Shoes,Heels,"['Bej', 'Kırmızı', 'Siyah']","['image6002.webp', 'image6003.webp', 'image6004.webp']","Tripy Kadın Saten Platform Topuklu Ayakkabı<br>Renk : Bej Kalıp: Tam Kalıp. Platform Yüksekliği: 2cm<br>Topuk Yüksekliği:10cm<br>Topuk Tipi: Kalın Topuk<br>Materyal: P.U.<br>Konsept çekimlerinde renkler ışık farklılığından dolayı değişiklik gösterebilir, stüdyo çekimlerindeki renkleri esas almanız önerilir.<br>Türkiye'de üretilmiştir.<br>Platform topuğun rahatı ile yeniden tasarlanan bu modelimizde rahat ederken satenin şıklığı ile göz kamaştıracaksınız.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Listelenen fiyat 31 Mayıs 2022 tarihine kadar geçerlidir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image6005.webp', 'image6006.webp', 'image6007.webp']","[['image6008.webp', 'image6009.webp', 'image6010.webp', 'image6011.webp', 'image6012.webp', 'image6013.webp', 'image6014.webp'], ['image6015.webp', 'image6016.webp', 'image6017.webp', 'image6018.webp', 'image6019.webp', 'image6020.webp'], ['image6021.webp', 'image6022.webp', 'image6023.webp', 'image6024.webp', 'image6025.webp', 'image6026.webp', 'image6027.webp', 'image6028.webp', 'image6029.webp', 'image6030.webp']]",Tripy,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Abiye Ayakkabı', 'Tripy Abiye Ayakkabı']",TRİPY,https://cdn.dsmcdn.com/seller-store/uploads/112547/e07f5c01-7ac7-4c28-aa16-2e1ab028b3d7.webp,8.5,8.0B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/hizli-satici.svg'],Piece,1,,0,,,,0,100,,,,1
"['Benimsitilimbu Kadın Beyaz İnci Detaylı Abiye Ayakkabı STİLBUİNCİ1 ', 'Benimsitilimbu Stilbuinci STİLBUİNCİ1 ']","['303.05', '303.05']","[['36', '37', '38', '39', '40'], ['37']]",https://www.trendyol.com/benimsitilimbu/kadin-beyaz-inci-detayli-abiye-ayakkabi-p-117172480,Women,Shoes,Heels,"['BEYAZ MAT DERİ', 'beyaz mat']","['image6031.webp', 'image6032.webp']","Benimsitilimbu Kadın Beyaz İnci Detaylı Abiye Ayakkabı<br>Beyaz mat deri Şeffaf topuk İnci detaylı Tam kalıptır 7 cm dir<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Listelenen fiyat 30 Mayıs 2022 tarihine kadar geçerlidir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image6033.webp', 'image6034.webp']","[['image6035.webp', 'image6036.webp', 'image6037.webp', 'image6038.webp', 'image6039.webp', 'image6040.webp', 'image6041.webp', 'image6042.webp'], ['image6043.webp', 'image6044.webp', 'image6045.webp', 'image6046.webp', 'image6047.webp', 'image6048.webp', 'image6049.webp', 'image6050.webp']]",Benimsitilimbu,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Abiye Ayakkabı']",Benimsitilimbu,https://cdn.dsmcdn.com/seller-store/preview/logo.jpeg,8.4,1.6B Takipçi,[],Piece,1,,0,,,,0,100,,,,1
"['HeySey Moda Tues Tek Bant Simli Bilekten Bağlı Abiye Yüksek Topuklu Ayakkabı 2013-09 ', 'HeySey Moda Tues Tek Bant Simli Bilekten Bağlı Abiye Yüksek Topuklu Ayakkabı 2013-09 ', 'HeySey Moda Tues Tek Bant Simli Bilekten Bağlı Abiye Yüksek Topuklu Ayakkabı 2013-09 ']","['146.29', '153.99', '153.99']","[['36', '37', '39'], ['37', '38', '39', '40'], ['36', '37', '38', '39', '40']]",https://www.trendyol.com/heysey-moda/tues-tek-bant-simli-bilekten-bagli-abiye-yuksek-topuklu-ayakkabi-p-83165603,Women,Shoes,Heels,"['Platin', 'Siyah', 'Altın']","['image6051.webp', 'image6052.webp', 'image6053.webp']","HeySey Moda Tues Tek Bant Simli Bilekten Bağlı Abiye Yüksek Topuklu Ayakkabı<br>Düğün, nişan ve kendinizi şık görmek isteyeceğiniz bir çok özel gününüzde kullanabileceğiniz, dengeli topuk yapısı ve bilek desteği ile ayağınızı rahat ettirecek simli ayakkabı modelimiz iç ve dış mekanlarda şıklığınızı tamamlayacak. Topuk boyu 7 cm dir.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Listelenen fiyat 30 Mayıs 2022 tarihine kadar geçerlidir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image6054.webp', 'image6055.webp', 'image6056.webp']","[['image6057.webp', 'image6058.webp', 'image6059.webp', 'image6060.webp', 'image6061.webp', 'image6062.webp', 'image6063.webp', 'image6064.webp', 'image6065.webp'], ['image6066.webp', 'image6067.webp', 'image6068.webp', 'image6069.webp', 'image6070.webp', 'image6071.webp', 'image6072.webp'], ['image6073.webp', 'image6074.webp', 'image6075.webp', 'image6076.webp', 'image6077.webp', 'image6078.webp']]",Hey Sey,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Abiye Ayakkabı']",Hey Sey,https://cdn.dsmcdn.com/seller-store/uploads/493189/012679af-46b2-469d-ad33-14d229b5beb9.jpeg,9.3,,[],Piece,1,,0,,,,0,100,,,,1
['Lanegro Model Yeşil Ayakkabı LA080025 '],['370.49'],"[['38', '39', '40']]",https://www.trendyol.com/lanegro/model-yesil-ayakkabi-p-297943583,Women,Shoes,Heels,[],[],"Lanegro Model Yeşil Ayakkabı<br>Tam kalıptır iki numara arasında kalırsanız 1 numara büyük tercih etmenizi öneriyoruz.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Listelenen fiyat 30 Mayıs 2022 tarihine kadar geçerlidir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image6079.webp'],"[['image6080.webp', 'image6081.webp', 'image6082.webp', 'image6083.webp', 'image6084.webp', 'image6085.webp', 'image6086.webp']]",Lanegro,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",Lanegro,https://cdn.dsmcdn.com/seller-store/uploads/342562/a081196a-ce31-4322-a4e3-f4e28bd157f6.jpeg,9.7,,[],Piece,1,,0,,,,0,100,,,,1
['Mio Gusto Aura Beyaz Rugan Topuklu Ayakkabı 01258WHR '],['349'],"[['35', '36', '39', '40']]",https://www.trendyol.com/mio-gusto/aura-beyaz-rugan-topuklu-ayakkabi-p-35791175,Women,Shoes,Heels,[],[],"Mio Gusto Aura Beyaz Rugan Topuklu Ayakkabı<br>Beyaz Rugan Kısa Topuklu Arkası Açık Sandalet, 3 cm Topuk Yüksekliği, El Yapımı, Üretim Yeri Yürkiye.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image6087.webp'],"[['image6088.webp', 'image6089.webp', 'image6090.webp', 'image6091.webp', 'image6092.webp', 'image6093.webp', 'image6094.webp', 'image6095.webp']]",Mio Gusto,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı', 'Mio Gusto Klasik Topuklu Ayakkabı']",Mio Gusto Ayakkabı ve Konfeksiyon,https://cdn.dsmcdn.com/seller-store/uploads/111055/1b74f926-cbf9-4ce7-b8b2-b0e8614df7c6.webp,9.4,20.1B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/hizli-satici.svg'],Piece,1,,0,,,,0,100,,,,1
['Nine West Punamı2 1fx Kadın Topuklu Sandalet PUNAMI2 1FX '],['539.10'],"[['39', '40', '38']]",https://www.trendyol.com/nine-west/punami2-1fx-kadin-topuklu-sandalet-p-115492786,Women,Shoes,Heels,[],[],"Nine West Punamı2 1fx Kadın Topuklu Sandalet<br>Malzeme: Suni Deri Sezon: 2020 SonbaharMenşei: Türkiye Cinsiyet:Kadın<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten fazla stok sunulmuştur.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image6096.webp'],"[['image6097.webp', 'image6098.webp', 'image6099.webp', 'image6100.webp', 'image6101.webp', 'image6102.webp', 'image6103.webp', 'image6104.webp']]",Nine West,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı', 'Nine West Klasik Topuklu Ayakkabı']",NİNE WEST,https://cdn.dsmcdn.com/seller-store/uploads/220175/7e160547-e1fc-4049-98b5-a5072ca00f2f.png,8,22.8B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/resmi_satici.svg'],Piece,1,,0,,,,0,100,,,,1
"['MYPOPPİSHOES Nude Mat 8 Cm Kadın Topuk Ayakkabı 225134 ', 'MYPOPPİSHOES Beyaz Mat 8 Cm Kadın Topuk Ayakkabı 225134 ', 'MYPOPPİSHOES Siyah Süet 8 Cm Kadın Topuk Ayakkabı 225134 ', 'MYPOPPİSHOES Gümüş Mat 8 Cm Kadın Topuk Ayakkabı 225134 ']","['349.90', '349.90', '349.90', '349.90']","[['36', '37', '39', '40'], ['36', '37', '38', '39', '40'], ['36', '37', '39'], ['36', '39']]",https://www.trendyol.com/mypoppishoes/nude-mat-8-cm-kadin-topuk-ayakkabi-p-270686746,Women,Shoes,Heels,"['Nude', 'Beyaz', 'Siyah', 'Gümüş']","['image6105.webp', 'image6106.webp', 'image6107.webp', 'image6108.webp']","MYPOPPİSHOES Nude Mat 8 Cm Kadın Topuk Ayakkabı<br>-ÜRÜN STOK KODU:JUANES<br>-RENK:NUDE<br>-Topuk: 8 CM<br>-TAM KALIPTIR<br>-(TARAKLI AYAKLAR İÇİN BİR NUMARA BÜYÜK ÖNERİYORUZ)<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image6109.webp', 'image6110.webp', 'image6111.webp', 'image6112.webp']","[['image6113.webp', 'image6114.webp', 'image6115.webp', 'image6116.webp', 'image6117.webp', 'image6118.webp'], ['image6119.webp', 'image6120.webp', 'image6121.webp', 'image6122.webp', 'image6123.webp'], ['image6124.webp', 'image6125.webp', 'image6126.webp', 'image6127.webp', 'image6128.webp'], ['image6129.webp', 'image6130.webp', 'image6131.webp', 'image6132.webp', 'image6133.webp']]",MY POPPİ SHOES,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",MY POPPİ SHOES,https://cdn.dsmcdn.com/seller-store/uploads/112065/beac0962-3536-4758-aef6-0a2ade0b68af.jpeg,8,9.3B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/hizli-satici.svg'],Piece,1,,0,,,,0,100,,,,1
